,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2022-05-31,97.500000,98.160000,96.420000,96.750000,86.912255,9286834,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-01,97.380000,97.770000,95.165000,96.540000,86.723608,4410489,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-02,96.620000,97.280000,94.530000,97.230000,87.343448,4175680,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-03,96.920000,97.140000,94.710000,94.900000,85.250367,4312796,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-06,95.310000,96.310000,94.610000,95.720000,85.986988,3925135,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-07,94.670000,96.140000,94.210000,95.920000,86.166651,4852494,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-08,95.270000,95.290000,93.500000,93.880000,84.334083,3778292,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-09,93.830000,94.670000,92.720000,92.740000,83.310000,4154208,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-10,91.520000,94.010000,91.350000,93.170000,83.696277,4488742,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-13,91.680000,92.890000,90.440000,90.890000,81.648112,4757090,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-14,91.100000,91.950000,89.950000,90.640000,81.423533,4789090,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-15,90.910000,92.240000,90.140000,91.450000,82.151170,4177149,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-16,90.040000,90.600000,89.090000,89.850000,80.713862,5914350,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-17,90.250000,91.082900,88.420000,88.660000,79.644863,8393818,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-21,90.440000,91.740000,89.390000,91.080000,81.818793,4998538,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-22,90.620000,92.880000,90.300000,91.290000,82.007439,4658669,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-23,91.520000,92.965000,91.310000,92.370000,82.977623,4665503,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-24,93.040000,94.780000,92.310000,94.520000,84.909006,6106376,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-27,94.500000,94.990000,94.100000,94.540000,84.926973,4687230,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-28,94.930000,95.950000,92.943900,93.200000,83.723227,4900233,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-29,93.490000,94.250000,93.110000,93.350000,83.857974,3562364,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-06-30,92.780000,93.360000,92.000000,92.660000,83.238135,6336224,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2022-07-01,92.810000,94.100000,91.550000,93.940000,84.387982,5215267,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
